Order ID,Date,Company Name,Category,Product Name,Warehouse Location,Forecast_Demand,Actual_Demand,Stock_On_Hand,Unit_Price,Month,Year,Quarter,Season,Demand_Gap,Forecast_Accuracy_%,Revenue,Holding_Cost,Stock_Status
ORD-10955,2022-05-21,Raymond,Sportswear,Yoga Pants,Pune,347,334,539,1623,May,2022,2,Summer,-13,96.10778443113773,542082,131219.55,Overstock
ORD-10956,2022-05-21,Myntra,Casual Wear,Shorts,Chennai,497,468,150,1602,May,2022,2,Summer,-29,93.80341880341881,749736,36045.0,Stockout Risk
ORD-10957,2022-05-22,Pantaloons,Formal Wear,Formal Shirt,Mumbai,329,371,138,2254,May,2022,2,Summer,42,88.67924528301887,836234,46657.799999999996,Stockout Risk
ORD-10958,2022-05-22,Westside,Western Wear,Denim Jeans,Pune,252,219,530,2522,May,2022,2,Summer,-33,84.93150684931507,552318,200499.0,Overstock
ORD-10959,2022-05-22,Fabindia,Sportswear,Running Shorts,Mumbai,208,226,78,971,May,2022,2,Summer,18,92.03539823008849,219446,11360.699999999999,Stockout Risk
ORD-10960,2022-05-22,Reliance Trends,Formal Wear,Suit,Pune,354,381,99,5733,May,2022,2,Summer,27,92.91338582677166,2184273,85135.05,Stockout Risk
ORD-10961,2022-05-22,Manyavar,Western Wear,Midi Dress,Bengaluru,100,89,389,1649,May,2022,2,Summer,-11,87.64044943820225,146761,96219.15,Overstock
ORD-10962,2022-05-22,W for Woman,Formal Wear,Business Dress,Mumbai,278,316,230,2996,May,2022,2,Summer,38,87.9746835443038,946736,103362.0,Stockout Risk
ORD-10963,2022-05-23,Westside,Casual Wear,Joggers,Hyderabad,467,571,168,685,May,2022,2,Summer,104,81.78633975481611,391135,17262.0,Stockout Risk
ORD-10964,2022-05-23,Myntra,Sportswear,Sports Bra,Ahmedabad,449,493,71,1457,May,2022,2,Summer,44,91.07505070993915,718301,15517.05,Stockout Risk
ORD-10965,2022-05-23,Manyavar,Formal Wear,Formal Shirt,Pune,365,401,118,4429,May,2022,2,Summer,36,91.02244389027432,1776029,78393.3,Stockout Risk
ORD-10966,2022-05-23,W for Woman,Formal Wear,Pencil Skirt,Bengaluru,141,107,138,5154,May,2022,2,Summer,-34,68.22429906542057,551478,106687.8,Stockout Risk
ORD-10967,2022-05-23,Max Fashion,Sportswear,Yoga Pants,Chennai,397,454,239,1075,May,2022,2,Summer,57,87.44493392070484,488050,38538.75,Stockout Risk
ORD-10968,2022-05-23,Manyavar,Western Wear,Blazer,Bengaluru,280,211,111,4428,May,2022,2,Summer,-69,67.29857819905213,934308,73726.2,Stockout Risk
ORD-10969,2022-05-23,Max Fashion,Casual Wear,Joggers,Mumbai,364,297,299,837,May,2022,2,Summer,-67,77.44107744107744,248589,37539.45,Stockout Risk
ORD-10970,2022-05-24,Westside,Formal Wear,Business Dress,Hyderabad,130,108,122,5676,May,2022,2,Summer,-22,79.62962962962963,613008,103870.8,Stockout Risk
ORD-10971,2022-05-24,Max Fashion,Ethnic Wear,Kurta,Delhi,369,307,473,3763,May,2022,2,Summer,-62,79.80456026058631,1155241,266984.85,Balanced
ORD-10972,2022-05-24,Raymond,Formal Wear,Formal Shirt,Pune,94,79,432,3340,May,2022,2,Summer,-15,81.0126582278481,263860,216432.0,Overstock
ORD-10973,2022-05-24,Reliance Trends,Western Wear,Midi Dress,Pune,160,139,583,3236,May,2022,2,Summer,-21,84.89208633093526,449804,282988.2,Overstock
ORD-10974,2022-05-24,Fabindia,Ethnic Wear,Kurta,Delhi,154,175,90,3827,May,2022,2,Summer,21,88.0,669725,51664.5,Stockout Risk
ORD-10975,2022-05-24,Max Fashion,Casual Wear,Shorts,Kolkata,365,359,549,1607,May,2022,2,Summer,-6,98.32869080779945,576913,132336.44999999998,Overstock
ORD-10976,2022-05-24,Westside,Casual Wear,T-Shirt,Kolkata,495,527,307,991,May,2022,2,Summer,32,93.92789373814041,522257,45635.549999999996,Stockout Risk
ORD-10977,2022-05-24,W for Woman,Casual Wear,Shorts,Hyderabad,409,345,393,940,May,2022,2,Summer,-64,81.44927536231884,324300,55413.0,Stockout Risk
ORD-10978,2022-05-24,Biba,Western Wear,Jumpsuit,Chennai,177,193,420,2037,May,2022,2,Summer,16,91.70984455958549,393141,128331.0,Overstock
ORD-10979,2022-05-24,W for Woman,Ethnic Wear,Lehenga,Hyderabad,386,441,395,2299,May,2022,2,Summer,55,87.52834467120181,1013859,136215.75,Balanced
ORD-10980,2022-05-24,Manyavar,Formal Wear,Business Dress,Ahmedabad,355,326,310,4584,May,2022,2,Summer,-29,91.1042944785276,1494384,213156.0,Stockout Risk
ORD-10981,2022-05-24,Myntra,Sportswear,Running Shorts,Delhi,268,235,556,1646,May,2022,2,Summer,-33,85.95744680851064,386810,137276.4,Overstock
ORD-10982,2022-05-25,W for Woman,Sportswear,Running Shorts,Chennai,168,178,551,1241,May,2022,2,Summer,10,94.38202247191012,220898,102568.65,Overstock
ORD-10983,2022-05-25,Biba,Ethnic Wear,Salwar Kameez,Delhi,265,299,105,1136,May,2022,2,Summer,34,88.62876254180603,339664,17892.0,Stockout Risk
ORD-10984,2022-05-25,Biba,Sportswear,Yoga Pants,Delhi,379,453,111,1182,May,2022,2,Summer,74,83.6644591611479,535446,19680.3,Stockout Risk
ORD-10985,2022-05-25,W for Woman,Formal Wear,Trouser,Hyderabad,396,416,323,1688,May,2022,2,Summer,20,95.1923076923077,702208,81783.59999999999,Stockout Risk
ORD-10986,2022-05-25,W for Woman,Sportswear,Yoga Pants,Bengaluru,353,373,214,2257,May,2022,2,Summer,20,94.63806970509384,841861,72449.7,Stockout Risk
ORD-10987,2022-05-26,Fabindia,Formal Wear,Formal Shirt,Hyderabad,288,247,520,3789,May,2022,2,Summer,-41,83.40080971659918,935883,295542.0,Overstock
ORD-10988,2022-05-26,Manyavar,Ethnic Wear,Salwar Kameez,Pune,376,443,445,4454,May,2022,2,Summer,67,84.87584650112866,1973122,297304.5,Balanced
ORD-10989,2022-05-26,Westside,Ethnic Wear,Kurta,Ahmedabad,156,174,443,3914,May,2022,2,Summer,18,89.65517241379311,681036,260085.3,Overstock
ORD-10990,2022-05-26,Max Fashion,Formal Wear,Business Dress,Kolkata,244,185,569,3183,May,2022,2,Summer,-59,68.1081081081081,588855,271669.05,Overstock
ORD-10991,2022-05-26,Reliance Trends,Western Wear,Denim Jeans,Pune,166,189,262,2487,May,2022,2,Summer,23,87.83068783068784,470043,97739.09999999999,Overstock
ORD-10992,2022-05-26,W for Woman,Western Wear,Trench Coat,Pune,387,460,74,3843,May,2022,2,Summer,73,84.13043478260869,1767780,42657.299999999996,Stockout Risk
ORD-10993,2022-05-26,Reliance Trends,Ethnic Wear,Kurta,Kolkata,264,248,552,4374,May,2022,2,Summer,-16,93.54838709677419,1084752,362167.2,Overstock
ORD-10994,2022-05-27,Raymond,Formal Wear,Suit,Hyderabad,217,202,316,3295,May,2022,2,Summer,-15,92.57425742574257,665590,156183.0,Balanced
ORD-10995,2022-05-27,Reliance Trends,Sportswear,Sports Bra,Hyderabad,155,144,284,1860,May,2022,2,Summer,-11,92.36111111111111,267840,79236.0,Overstock
ORD-10996,2022-05-27,Manyavar,Sportswear,Track Suit,Delhi,547,534,350,1069,May,2022,2,Summer,-13,97.56554307116104,570846,56122.5,Stockout Risk
ORD-10997,2022-05-27,Biba,Formal Wear,Suit,Delhi,198,234,103,5352,May,2022,2,Summer,36,84.61538461538461,1252368,82688.4,Stockout Risk
ORD-10998,2022-05-27,Myntra,Western Wear,Blazer,Hyderabad,388,429,118,2302,May,2022,2,Summer,41,90.44289044289044,987558,40745.4,Stockout Risk
ORD-10999,2022-05-27,Raymond,Formal Wear,Pencil Skirt,Bengaluru,158,160,241,4166,May,2022,2,Summer,2,98.75,666560,150600.9,Overstock
ORD-11000,2022-05-27,Max Fashion,Western Wear,Trench Coat,Mumbai,336,336,108,1752,May,2022,2,Summer,0,100.0,588672,28382.399999999998,Stockout Risk
ORD-11001,2022-05-28,W for Woman,Western Wear,Blazer,Kolkata,373,425,523,3063,May,2022,2,Summer,52,87.76470588235294,1301775,240292.34999999998,Balanced
ORD-11002,2022-05-28,Reliance Trends,Western Wear,Blazer,Mumbai,114,141,189,2376,May,2022,2,Summer,27,80.85106382978724,335016,67359.59999999999,Overstock
ORD-11003,2022-05-28,Max Fashion,Formal Wear,Business Dress,Pune,348,342,582,4819,May,2022,2,Summer,-6,98.24561403508773,1648098,420698.7,Overstock
ORD-11004,2022-05-28,Pantaloons,Casual Wear,Joggers,Bengaluru,520,422,87,1628,May,2022,2,Summer,-98,76.77725118483411,687016,21245.399999999998,Stockout Risk
ORD-11005,2022-05-28,Reliance Trends,Casual Wear,T-Shirt,Pune,371,347,372,432,May,2022,2,Summer,-24,93.0835734870317,149904,24105.6,Balanced
ORD-11006,2022-05-28,Reliance Trends,Western Wear,Midi Dress,Bengaluru,234,221,195,2130,May,2022,2,Summer,-13,94.11764705882354,470730,62302.5,Stockout Risk
ORD-11007,2022-05-28,Westside,Formal Wear,Business Dress,Kolkata,184,180,475,2329,May,2022,2,Summer,-4,97.77777777777777,419220,165941.25,Overstock
ORD-11008,2022-05-29,Raymond,Casual Wear,T-Shirt,Ahmedabad,430,510,129,1449,May,2022,2,Summer,80,84.31372549019608,738990,28038.149999999998,Stockout Risk
ORD-11009,2022-05-29,Raymond,Formal Wear,Formal Shirt,Kolkata,179,162,568,2695,May,2022,2,Summer,-17,89.50617283950618,436590,229614.0,Overstock
ORD-11010,2022-05-30,Myntra,Sportswear,Yoga Pants,Mumbai,437,441,74,1310,May,2022,2,Summer,4,99.09297052154194,577710,14541.0,Stockout Risk
ORD-11011,2022-05-30,Manyavar,Sportswear,Yoga Pants,Kolkata,161,167,498,1964,May,2022,2,Summer,6,96.40718562874251,327988,146710.8,Overstock
ORD-11012,2022-05-30,Max Fashion,Sportswear,Sports Bra,Delhi,248,232,500,790,May,2022,2,Summer,-16,93.10344827586206,183280,59250.0,Overstock
ORD-11013,2022-05-30,Manyavar,Sportswear,Running Shorts,Pune,233,210,186,1455,May,2022,2,Summer,-23,89.04761904761905,305550,40594.5,Stockout Risk
ORD-11014,2022-05-30,Max Fashion,Western Wear,Midi Dress,Chennai,187,140,117,1353,May,2022,2,Summer,-47,66.42857142857143,189420,23745.149999999998,Stockout Risk
ORD-11015,2022-05-30,Westside,Ethnic Wear,Salwar Kameez,Bengaluru,332,267,520,3607,May,2022,2,Summer,-65,75.65543071161048,963069,281346.0,Overstock
ORD-11016,2022-05-30,Max Fashion,Sportswear,Sports Bra,Kolkata,348,377,582,2268,May,2022,2,Summer,29,92.3076923076923,855036,197996.4,Overstock
ORD-11017,2022-05-31,Westside,Ethnic Wear,Kurta,Chennai,248,302,357,4886,May,2022,2,Summer,54,82.11920529801324,1475572,261645.3,Balanced
ORD-11018,2022-05-31,Fabindia,Casual Wear,Shorts,Bengaluru,469,535,304,601,May,2022,2,Summer,66,87.66355140186916,321535,27405.6,Stockout Risk
ORD-11019,2022-05-31,Pantaloons,Casual Wear,Hoodie,Pune,493,389,216,535,May,2022,2,Summer,-104,73.26478149100257,208115,17334.0,Stockout Risk
ORD-11020,2022-06-01,Pantaloons,Ethnic Wear,Kurta,Pune,158,151,81,3534,June,2022,2,Monsoon,-7,95.36423841059603,533634,42938.1,Stockout Risk
ORD-11021,2022-06-01,Pantaloons,Formal Wear,Business Dress,Hyderabad,287,276,290,2850,June,2022,2,Monsoon,-11,96.01449275362319,786600,123975.0,Balanced
ORD-11022,2022-06-01,Raymond,Western Wear,Jumpsuit,Pune,122,97,134,1814,June,2022,2,Monsoon,-25,74.22680412371135,175958,36461.4,Balanced
ORD-11023,2022-06-01,Myntra,Ethnic Wear,Salwar Kameez,Mumbai,321,269,186,3187,June,2022,2,Monsoon,-52,80.66914498141264,857303,88917.3,Stockout Risk
ORD-11024,2022-06-01,Myntra,Sportswear,Track Suit,Bengaluru,238,217,89,2282,June,2022,2,Monsoon,-21,90.3225806451613,495194,30464.699999999997,Stockout Risk
ORD-11025,2022-06-01,Pantaloons,Western Wear,Blazer,Ahmedabad,135,119,348,3709,June,2022,2,Monsoon,-16,86.5546218487395,441371,193609.8,Overstock
ORD-11026,2022-06-01,Manyavar,Formal Wear,Pencil Skirt,Bengaluru,343,273,279,4274,June,2022,2,Monsoon,-70,74.35897435897436,1166802,178866.9,Stockout Risk
ORD-11027,2022-06-01,Westside,Western Wear,Midi Dress,Kolkata,340,307,460,2163,June,2022,2,Monsoon,-33,89.25081433224756,664041,149247.0,Balanced
ORD-11028,2022-06-01,Biba,Western Wear,Midi Dress,Bengaluru,98,77,170,1641,June,2022,2,Monsoon,-21,72.72727272727273,126357,41845.5,Overstock
ORD-11029,2022-06-01,Raymond,Ethnic Wear,Lehenga,Kolkata,376,326,543,4366,June,2022,2,Monsoon,-50,84.66257668711657,1423316,355610.7,Balanced
ORD-11030,2022-06-02,Myntra,Western Wear,Midi Dress,Kolkata,160,151,403,1400,June,2022,2,Monsoon,-9,94.03973509933775,211400,84630.0,Overstock
ORD-11031,2022-06-02,Westside,Western Wear,Midi Dress,Pune,245,238,384,3896,June,2022,2,Monsoon,-7,97.05882352941177,927248,224409.6,Overstock
ORD-11032,2022-06-02,Pantaloons,Western Wear,Trench Coat,Delhi,329,390,392,1372,June,2022,2,Monsoon,61,84.35897435897436,535080,80673.59999999999,Balanced
ORD-11033,2022-06-02,Manyavar,Sportswear,Running Shorts,Hyderabad,172,164,59,1290,June,2022,2,Monsoon,-8,95.1219512195122,211560,11416.5,Stockout Risk
ORD-11034,2022-06-02,Westside,Ethnic Wear,Saree,Hyderabad,188,154,567,3040,June,2022,2,Monsoon,-34,77.92207792207792,468160,258552.0,Overstock
ORD-11035,2022-06-02,W for Woman,Sportswear,Sports Bra,Pune,100,97,347,636,June,2022,2,Monsoon,-3,96.90721649484536,61692,33103.799999999996,Overstock
ORD-11036,2022-06-02,Fabindia,Formal Wear,Pencil Skirt,Ahmedabad,293,355,286,5180,June,2022,2,Monsoon,62,82.53521126760563,1838900,222222.0,Stockout Risk
ORD-11037,2022-06-02,W for Woman,Casual Wear,T-Shirt,Chennai,282,248,593,854,June,2022,2,Monsoon,-34,86.29032258064517,211792,75963.3,Overstock
ORD-11038,2022-06-02,Pantaloons,Formal Wear,Formal Shirt,Mumbai,118,135,330,4008,June,2022,2,Monsoon,17,87.4074074074074,541080,198396.0,Overstock
ORD-11039,2022-06-02,Westside,Sportswear,Track Suit,Hyderabad,353,381,344,962,June,2022,2,Monsoon,28,92.6509186351706,366522,49639.2,Stockout Risk
ORD-11040,2022-06-03,Myntra,Sportswear,Sports Tee,Pune,120,109,301,2134,June,2022,2,Monsoon,-11,89.90825688073394,232606,96350.09999999999,Overstock
ORD-11041,2022-06-03,Manyavar,Casual Wear,Polo Shirt,Chennai,292,242,486,735,June,2022,2,Monsoon,-50,79.3388429752066,177870,53581.5,Overstock
ORD-11042,2022-06-03,Max Fashion,Casual Wear,Shorts,Delhi,119,147,174,535,June,2022,2,Monsoon,28,80.95238095238095,78645,13963.5,Balanced
ORD-11043,2022-06-03,Raymond,Ethnic Wear,Kurta,Delhi,336,380,597,4611,June,2022,2,Monsoon,44,88.42105263157895,1752180,412915.05,Overstock
ORD-11044,2022-06-03,Fabindia,Sportswear,Yoga Pants,Kolkata,127,117,447,2465,June,2022,2,Monsoon,-10,91.45299145299145,288405,165278.25,Overstock
ORD-11045,2022-06-03,Fabindia,Sportswear,Track Suit,Bengaluru,154,141,584,661,June,2022,2,Monsoon,-13,90.78014184397163,93201,57903.6,Overstock
ORD-11046,2022-06-04,Pantaloons,Casual Wear,Hoodie,Delhi,342,389,462,789,June,2022,2,Monsoon,47,87.91773778920309,306921,54677.7,Balanced
ORD-11047,2022-06-04,W for Woman,Sportswear,Track Suit,Ahmedabad,365,414,446,2443,June,2022,2,Monsoon,49,88.16425120772946,1011402,163436.69999999998,Balanced
ORD-11048,2022-06-04,Westside,Ethnic Wear,Saree,Hyderabad,81,83,67,3851,June,2022,2,Monsoon,2,97.59036144578313,319633,38702.549999999996,Stockout Risk
ORD-11049,2022-06-04,Westside,Ethnic Wear,Lehenga,Delhi,148,173,583,1754,June,2022,2,Monsoon,25,85.54913294797687,303442,153387.3,Overstock
ORD-11050,2022-06-04,Raymond,Sportswear,Sports Bra,Delhi,399,461,374,1200,June,2022,2,Monsoon,62,86.55097613882863,553200,67320.0,Stockout Risk
ORD-11051,2022-06-04,Myntra,Ethnic Wear,Saree,Chennai,150,164,438,2053,June,2022,2,Monsoon,14,91.46341463414635,336692,134882.1,Overstock
ORD-11052,2022-06-04,Fabindia,Sportswear,Yoga Pants,Ahmedabad,237,265,466,978,June,2022,2,Monsoon,28,89.43396226415095,259170,68362.2,Overstock
ORD-11053,2022-06-04,Max Fashion,Ethnic Wear,Salwar Kameez,Delhi,265,213,320,3534,June,2022,2,Monsoon,-52,75.58685446009389,752742,169632.0,Balanced
ORD-11054,2022-06-05,Fabindia,Western Wear,Jumpsuit,Hyderabad,105,93,131,3462,June,2022,2,Monsoon,-12,87.09677419354838,321966,68028.3,Balanced
ORD-11055,2022-06-05,Manyavar,Formal Wear,Formal Shirt,Pune,127,137,325,2272,June,2022,2,Monsoon,10,92.7007299270073,311264,110760.0,Overstock
ORD-11056,2022-06-05,Westside,Ethnic Wear,Saree,Mumbai,320,369,465,1675,June,2022,2,Monsoon,49,86.72086720867209,618075,116831.25,Balanced
ORD-11057,2022-06-05,Biba,Casual Wear,Polo Shirt,Delhi,88,86,179,1797,June,2022,2,Monsoon,-2,97.67441860465117,154542,48249.45,Overstock
ORD-11058,2022-06-06,Max Fashion,Formal Wear,Formal Shirt,Chennai,375,430,242,1986,June,2022,2,Monsoon,55,87.20930232558139,853980,72091.8,Stockout Risk
ORD-11059,2022-06-06,Pantaloons,Western Wear,Jumpsuit,Hyderabad,350,313,189,3619,June,2022,2,Monsoon,-37,88.17891373801916,1132747,102598.65,Stockout Risk
ORD-11060,2022-06-06,Fabindia,Western Wear,Jumpsuit,Pune,210,225,559,1669,June,2022,2,Monsoon,15,93.33333333333333,375525,139945.65,Overstock
ORD-11061,2022-06-06,Reliance Trends,Casual Wear,Polo Shirt,Bengaluru,377,305,304,482,June,2022,2,Monsoon,-72,76.39344262295081,147010,21979.2,Stockout Risk
ORD-11062,2022-06-06,Pantaloons,Ethnic Wear,Saree,Bengaluru,191,169,165,823,June,2022,2,Monsoon,-22,86.98224852071006,139087,20369.25,Stockout Risk
ORD-11063,2022-06-06,Fabindia,Ethnic Wear,Kurta,Kolkata,185,180,200,1809,June,2022,2,Monsoon,-5,97.22222222222223,325620,54270.0,Balanced
ORD-11064,2022-06-06,Westside,Sportswear,Yoga Pants,Hyderabad,154,131,411,1603,June,2022,2,Monsoon,-23,82.44274809160305,209993,98824.95,Overstock
ORD-11065,2022-06-06,Pantaloons,Formal Wear,Suit,Mumbai,209,157,524,5258,June,2022,2,Monsoon,-52,66.87898089171975,825506,413278.8,Overstock
ORD-11066,2022-06-06,Pantaloons,Casual Wear,Polo Shirt,Delhi,227,186,336,428,June,2022,2,Monsoon,-41,77.95698924731182,79608,21571.2,Balanced
ORD-11067,2022-06-06,Reliance Trends,Sportswear,Track Suit,Ahmedabad,258,232,279,1399,June,2022,2,Monsoon,-26,88.79310344827586,324568,58548.15,Balanced
ORD-11068,2022-06-06,Westside,Casual Wear,Polo Shirt,Hyderabad,304,365,67,1395,June,2022,2,Monsoon,61,83.2876712328767,509175,14019.75,Stockout Risk
ORD-11069,2022-06-06,Biba,Sportswear,Sports Bra,Delhi,217,241,584,2365,June,2022,2,Monsoon,24,90.04149377593362,569965,207174.0,Overstock
ORD-11070,2022-06-07,Pantaloons,Sportswear,Yoga Pants,Mumbai,112,115,159,2151,June,2022,2,Monsoon,3,97.3913043478261,247365,51301.35,Balanced
ORD-11071,2022-06-07,Reliance Trends,Sportswear,Sports Bra,Bengaluru,334,413,53,1763,June,2022,2,Monsoon,79,80.87167070217917,728119,14015.85,Stockout Risk
ORD-11072,2022-06-07,Westside,Casual Wear,T-Shirt,Hyderabad,175,140,363,956,June,2022,2,Monsoon,-35,75.0,133840,52054.2,Overstock
ORD-11073,2022-06-07,Reliance Trends,Formal Wear,Pencil Skirt,Kolkata,129,121,250,4253,June,2022,2,Monsoon,-8,93.38842975206612,514613,159487.5,Overstock
ORD-11074,2022-06-07,Max Fashion,Formal Wear,Trouser,Kolkata,332,286,66,2622,June,2022,2,Monsoon,-46,83.91608391608392,749892,25957.8,Stockout Risk
ORD-11075,2022-06-07,W for Woman,Formal Wear,Formal Shirt,Ahmedabad,291,296,124,5114,June,2022,2,Monsoon,5,98.3108108108108,1513744,95120.4,Stockout Risk
ORD-11076,2022-06-07,W for Woman,Western Wear,Blazer,Hyderabad,269,214,312,3606,June,2022,2,Monsoon,-55,74.29906542056075,771684,168760.8,Balanced
ORD-11077,2022-06-07,W for Woman,Sportswear,Running Shorts,Delhi,254,307,171,2128,June,2022,2,Monsoon,53,82.73615635179154,653296,54583.2,Stockout Risk
ORD-11078,2022-06-08,Westside,Western Wear,Denim Jeans,Chennai,357,297,56,2086,June,2022,2,Monsoon,-60,79.79797979797979,619542,17522.399999999998,Stockout Risk
ORD-11079,2022-06-08,Reliance Trends,Ethnic Wear,Sherwani,Hyderabad,374,332,487,3658,June,2022,2,Monsoon,-42,87.34939759036145,1214456,267216.89999999997,Balanced
ORD-11080,2022-06-08,Myntra,Ethnic Wear,Sherwani,Chennai,178,148,210,2718,June,2022,2,Monsoon,-30,79.72972972972973,402264,85617.0,Balanced
ORD-11081,2022-06-08,Biba,Western Wear,Blazer,Chennai,315,245,510,3733,June,2022,2,Monsoon,-70,71.42857142857143,914585,285574.5,Overstock
ORD-11082,2022-06-08,Manyavar,Western Wear,Trench Coat,Pune,158,172,212,2748,June,2022,2,Monsoon,14,91.86046511627907,472656,87386.4,Balanced
ORD-11083,2022-06-08,Biba,Ethnic Wear,Sherwani,Pune,135,106,211,2534,June,2022,2,Monsoon,-29,72.64150943396227,268604,80201.09999999999,Overstock
ORD-11084,2022-06-08,Biba,Formal Wear,Trouser,Chennai,346,382,593,5865,June,2022,2,Monsoon,36,90.57591623036649,2240430,521691.75,Overstock
ORD-11085,2022-06-09,Westside,Sportswear,Sports Tee,Pune,168,177,505,2496,June,2022,2,Monsoon,9,94.91525423728814,441792,189072.0,Overstock
ORD-11086,2022-06-09,Pantaloons,Ethnic Wear,Salwar Kameez,Chennai,272,309,526,1545,June,2022,2,Monsoon,37,88.02588996763754,477405,121900.5,Overstock
ORD-11087,2022-06-09,Max Fashion,Ethnic Wear,Salwar Kameez,Delhi,366,362,188,1232,June,2022,2,Monsoon,-4,98.89502762430939,445984,34742.4,Stockout Risk
ORD-11088,2022-06-09,W for Woman,Western Wear,Blazer,Mumbai,340,400,125,3407,June,2022,2,Monsoon,60,85.0,1362800,63881.25,Stockout Risk
ORD-11089,2022-06-09,Fabindia,Sportswear,Sports Bra,Chennai,213,195,189,2341,June,2022,2,Monsoon,-18,90.76923076923077,456495,66367.34999999999,Stockout Risk
ORD-11090,2022-06-10,W for Woman,Western Wear,Blazer,Delhi,345,284,502,2929,June,2022,2,Monsoon,-61,78.52112676056338,831836,220553.69999999998,Balanced
ORD-11091,2022-06-10,Biba,Casual Wear,Hoodie,Chennai,252,192,61,1761,June,2022,2,Monsoon,-60,68.75,338112,16113.15,Stockout Risk
ORD-11092,2022-06-10,Raymond,Ethnic Wear,Saree,Bengaluru,379,299,244,4738,June,2022,2,Monsoon,-80,73.24414715719064,1416662,173410.8,Stockout Risk
ORD-11093,2022-06-10,Myntra,Sportswear,Yoga Pants,Mumbai,156,194,370,1922,June,2022,2,Monsoon,38,80.41237113402062,372868,106671.0,Overstock
ORD-11094,2022-06-11,Manyavar,Casual Wear,Shorts,Bengaluru,123,125,201,1405,June,2022,2,Monsoon,2,98.4,175625,42360.75,Overstock
ORD-11095,2022-06-11,Biba,Ethnic Wear,Salwar Kameez,Chennai,336,356,93,3373,June,2022,2,Monsoon,20,94.38202247191012,1200788,47053.35,Stockout Risk
ORD-11096,2022-06-11,Myntra,Formal Wear,Business Dress,Mumbai,386,298,317,4297,June,2022,2,Monsoon,-88,70.46979865771812,1280506,204322.35,Stockout Risk
ORD-11097,2022-06-11,Manyavar,Casual Wear,Joggers,Bengaluru,287,269,175,705,June,2022,2,Monsoon,-18,93.3085501858736,189645,18506.25,Stockout Risk
