Order ID,Date,Company Name,Category,Product Name,Warehouse Location,Forecast Demand (Units),Actual Demand (Units),Stock On Hand,Unit Price (₹)
ORD-11341,2022-07-21,Westside,Casual Wear,T-Shirt,Chennai,174,181,241,853
ORD-11342,2022-07-21,Myntra,Ethnic Wear,Saree,Mumbai,372,286,481,1180
ORD-11343,2022-07-22,Pantaloons,Sportswear,Sports Bra,Chennai,204,154,169,1050
ORD-11344,2022-07-22,Myntra,Western Wear,Jumpsuit,Chennai,251,308,517,4289
ORD-11345,2022-07-22,Biba,Casual Wear,Joggers,Delhi,167,174,483,1209
ORD-11346,2022-07-22,Biba,Western Wear,Midi Dress,Mumbai,152,148,412,1518
ORD-11347,2022-07-22,Biba,Ethnic Wear,Sherwani,Mumbai,307,247,402,2127
ORD-11348,2022-07-23,Biba,Western Wear,Midi Dress,Delhi,391,435,225,2644
ORD-11349,2022-07-23,Myntra,Sportswear,Running Shorts,Kolkata,369,294,158,1696
ORD-11350,2022-07-23,Max Fashion,Casual Wear,Shorts,Delhi,381,453,524,592
ORD-11351,2022-07-23,Myntra,Sportswear,Track Suit,Kolkata,201,198,271,1641
ORD-11352,2022-07-23,Biba,Sportswear,Running Shorts,Chennai,249,306,368,882
ORD-11353,2022-07-23,Biba,Western Wear,Midi Dress,Mumbai,107,89,268,3398
ORD-11354,2022-07-23,Manyavar,Western Wear,Denim Jeans,Delhi,222,197,335,4194
ORD-11355,2022-07-23,Pantaloons,Ethnic Wear,Saree,Kolkata,375,394,250,883
ORD-11356,2022-07-24,Myntra,Ethnic Wear,Salwar Kameez,Chennai,156,134,184,1869
ORD-11357,2022-07-24,W for Woman,Western Wear,Denim Jeans,Kolkata,179,137,183,1583
ORD-11358,2022-07-24,Manyavar,Ethnic Wear,Kurta,Pune,180,135,108,3621
ORD-11359,2022-07-24,Westside,Formal Wear,Business Dress,Kolkata,283,340,148,1687
ORD-11360,2022-07-24,Fabindia,Western Wear,Jumpsuit,Pune,117,115,437,1851
ORD-11361,2022-07-24,Manyavar,Ethnic Wear,Saree,Hyderabad,357,414,118,3971
ORD-11362,2022-07-24,Fabindia,Ethnic Wear,Salwar Kameez,Pune,329,249,107,3805
ORD-11363,2022-07-24,Westside,Formal Wear,Business Dress,Mumbai,276,239,453,5695
ORD-11364,2022-07-24,Raymond,Formal Wear,Suit,Mumbai,235,244,310,5112
ORD-11365,2022-07-24,Manyavar,Formal Wear,Trouser,Hyderabad,195,201,402,4587
ORD-11366,2022-07-24,Biba,Formal Wear,Trouser,Bengaluru,277,226,170,3594
ORD-11367,2022-07-25,Raymond,Formal Wear,Trouser,Kolkata,216,234,153,2303
ORD-11368,2022-07-25,Biba,Sportswear,Running Shorts,Hyderabad,239,287,136,1746
ORD-11369,2022-07-25,Biba,Casual Wear,Polo Shirt,Chennai,315,389,241,517
ORD-11370,2022-07-25,W for Woman,Western Wear,Blazer,Chennai,183,224,85,1517
ORD-11371,2022-07-25,Pantaloons,Sportswear,Running Shorts,Mumbai,271,336,323,1622
ORD-11372,2022-07-25,Pantaloons,Casual Wear,Hoodie,Chennai,251,307,419,1159
ORD-11373,2022-07-25,Pantaloons,Casual Wear,Hoodie,Pune,112,108,337,762
ORD-11374,2022-07-26,Max Fashion,Casual Wear,T-Shirt,Mumbai,373,341,363,1099
ORD-11375,2022-07-26,Biba,Formal Wear,Pencil Skirt,Kolkata,270,280,456,2424
ORD-11376,2022-07-26,Westside,Western Wear,Denim Jeans,Chennai,149,129,171,1943
ORD-11377,2022-07-26,Manyavar,Casual Wear,T-Shirt,Hyderabad,206,236,211,1016
ORD-11378,2022-07-26,Myntra,Casual Wear,Polo Shirt,Ahmedabad,370,353,518,1794
ORD-11379,2022-07-27,Westside,Sportswear,Track Suit,Kolkata,165,135,173,789
ORD-11380,2022-07-27,Raymond,Sportswear,Yoga Pants,Bengaluru,187,174,336,1131
ORD-11381,2022-07-27,Myntra,Casual Wear,Hoodie,Delhi,334,282,217,1483
ORD-11382,2022-07-28,W for Woman,Casual Wear,Polo Shirt,Ahmedabad,316,308,490,1063
ORD-11383,2022-07-28,Myntra,Western Wear,Midi Dress,Delhi,222,267,97,1824
ORD-11384,2022-07-28,Raymond,Ethnic Wear,Lehenga,Mumbai,98,74,205,4763
ORD-11385,2022-07-28,Raymond,Casual Wear,Polo Shirt,Ahmedabad,179,144,77,1574
ORD-11386,2022-07-28,Max Fashion,Western Wear,Midi Dress,Delhi,333,415,85,1698
ORD-11387,2022-07-28,Biba,Casual Wear,Shorts,Pune,170,204,77,1692
ORD-11388,2022-07-28,Biba,Western Wear,Trench Coat,Kolkata,395,365,268,1807
ORD-11389,2022-07-29,Reliance Trends,Formal Wear,Trouser,Hyderabad,347,364,228,5380
ORD-11390,2022-07-29,W for Woman,Western Wear,Trench Coat,Bengaluru,196,188,139,2633
ORD-11391,2022-07-29,Max Fashion,Ethnic Wear,Saree,Ahmedabad,103,103,448,4878
ORD-11392,2022-07-30,Pantaloons,Western Wear,Blazer,Mumbai,130,98,177,2823
ORD-11393,2022-07-30,Max Fashion,Sportswear,Sports Tee,Bengaluru,125,153,554,2360
ORD-11394,2022-07-30,Westside,Casual Wear,Hoodie,Hyderabad,246,238,318,829
ORD-11395,2022-07-30,Biba,Western Wear,Blazer,Mumbai,134,151,349,1830
ORD-11396,2022-07-30,Raymond,Western Wear,Blazer,Pune,109,102,395,2722
ORD-11397,2022-07-30,Westside,Formal Wear,Trouser,Hyderabad,114,134,167,5528
ORD-11398,2022-07-30,Myntra,Ethnic Wear,Salwar Kameez,Ahmedabad,241,208,362,1799
ORD-11399,2022-07-31,W for Woman,Ethnic Wear,Saree,Pune,169,160,108,4967
ORD-11400,2022-07-31,Raymond,Sportswear,Running Shorts,Pune,112,101,333,1114
ORD-11401,2022-07-31,Biba,Sportswear,Track Suit,Delhi,268,212,324,1275
ORD-11402,2022-07-31,Myntra,Formal Wear,Suit,Delhi,375,416,266,5568
ORD-11403,2022-07-31,Westside,Western Wear,Denim Jeans,Mumbai,150,113,222,1848
ORD-11404,2022-07-31,Fabindia,Sportswear,Running Shorts,Bengaluru,125,103,125,2455
ORD-11405,2022-07-31,Westside,Sportswear,Running Shorts,Ahmedabad,287,220,585,1473
ORD-11406,2022-08-01,W for Woman,Formal Wear,Business Dress,Delhi,388,482,239,4689
ORD-11407,2022-08-01,Raymond,Ethnic Wear,Kurta,Ahmedabad,358,343,292,2503
ORD-11408,2022-08-01,Fabindia,Ethnic Wear,Sherwani,Pune,248,224,81,4998
ORD-11409,2022-08-01,Biba,Western Wear,Denim Jeans,Mumbai,161,130,120,1296
ORD-11410,2022-08-01,Manyavar,Formal Wear,Suit,Ahmedabad,225,222,101,5303
ORD-11411,2022-08-01,Max Fashion,Casual Wear,Shorts,Pune,334,317,508,582
ORD-11412,2022-08-01,Raymond,Western Wear,Midi Dress,Pune,97,85,388,1294
ORD-11413,2022-08-02,Westside,Casual Wear,Polo Shirt,Hyderabad,99,103,445,1273
ORD-11414,2022-08-03,Fabindia,Formal Wear,Formal Shirt,Kolkata,150,155,439,1905
ORD-11415,2022-08-03,Westside,Casual Wear,Joggers,Mumbai,171,159,162,729
ORD-11416,2022-08-03,Manyavar,Western Wear,Midi Dress,Hyderabad,120,141,346,3705
ORD-11417,2022-08-03,Pantaloons,Casual Wear,Hoodie,Hyderabad,232,286,318,853
ORD-11418,2022-08-03,Manyavar,Casual Wear,T-Shirt,Delhi,282,291,300,929
ORD-11419,2022-08-04,W for Woman,Formal Wear,Suit,Chennai,289,254,588,1891
ORD-11420,2022-08-04,Pantaloons,Casual Wear,Joggers,Bengaluru,389,432,273,910
ORD-11421,2022-08-04,Westside,Ethnic Wear,Sherwani,Bengaluru,111,121,167,4721
ORD-11422,2022-08-04,Raymond,Casual Wear,Joggers,Hyderabad,226,240,472,1367
ORD-11423,2022-08-05,W for Woman,Western Wear,Denim Jeans,Mumbai,101,90,493,2762
ORD-11424,2022-08-05,Reliance Trends,Sportswear,Sports Tee,Mumbai,94,77,414,2102
ORD-11425,2022-08-05,Pantaloons,Formal Wear,Suit,Kolkata,350,386,451,4263
ORD-11426,2022-08-05,Max Fashion,Formal Wear,Formal Shirt,Pune,120,145,273,3944
ORD-11427,2022-08-05,Pantaloons,Casual Wear,Shorts,Pune,193,152,278,819
ORD-11428,2022-08-05,Pantaloons,Western Wear,Blazer,Bengaluru,149,114,304,2469
ORD-11429,2022-08-05,W for Woman,Casual Wear,Hoodie,Delhi,89,80,511,1781
ORD-11430,2022-08-05,Myntra,Sportswear,Track Suit,Kolkata,152,157,337,913
ORD-11431,2022-08-05,Westside,Ethnic Wear,Kurta,Chennai,112,110,242,1107
ORD-11432,2022-08-05,Max Fashion,Western Wear,Blazer,Kolkata,104,86,337,2800
ORD-11433,2022-08-05,W for Woman,Casual Wear,Polo Shirt,Hyderabad,148,149,206,679
ORD-11434,2022-08-06,Reliance Trends,Casual Wear,Hoodie,Delhi,190,161,60,849
ORD-11435,2022-08-06,Westside,Formal Wear,Business Dress,Delhi,142,154,488,5084
ORD-11436,2022-08-06,Westside,Formal Wear,Trouser,Kolkata,241,210,108,4532
ORD-11437,2022-08-06,Biba,Ethnic Wear,Saree,Hyderabad,377,387,314,4794
ORD-11438,2022-08-07,Myntra,Casual Wear,Polo Shirt,Bengaluru,356,319,119,1330
ORD-11439,2022-08-07,Myntra,Western Wear,Trench Coat,Kolkata,109,105,473,3905
ORD-11440,2022-08-07,Westside,Ethnic Wear,Kurta,Kolkata,213,203,237,2960
ORD-11441,2022-08-07,Max Fashion,Sportswear,Sports Tee,Ahmedabad,158,180,530,968
ORD-11442,2022-08-07,Reliance Trends,Western Wear,Trench Coat,Mumbai,379,432,401,2814
ORD-11443,2022-08-08,Biba,Casual Wear,Joggers,Hyderabad,328,286,242,556
ORD-11444,2022-08-08,Fabindia,Western Wear,Denim Jeans,Mumbai,141,143,575,2165
ORD-11445,2022-08-08,Fabindia,Sportswear,Track Suit,Ahmedabad,105,124,546,1825
ORD-11446,2022-08-08,Fabindia,Western Wear,Trench Coat,Chennai,261,219,375,3223
ORD-11447,2022-08-08,Pantaloons,Western Wear,Midi Dress,Chennai,207,178,515,1869
ORD-11448,2022-08-08,Biba,Casual Wear,Polo Shirt,Delhi,272,227,378,1723
ORD-11449,2022-08-08,Myntra,Western Wear,Blazer,Hyderabad,183,226,351,3013
ORD-11450,2022-08-08,Max Fashion,Sportswear,Running Shorts,Kolkata,86,76,71,2168
ORD-11451,2022-08-09,Fabindia,Sportswear,Yoga Pants,Kolkata,177,202,508,1413
ORD-11452,2022-08-09,Biba,Formal Wear,Trouser,Kolkata,292,253,239,4112
ORD-11453,2022-08-09,Raymond,Western Wear,Blazer,Bengaluru,88,84,458,3423
ORD-11454,2022-08-09,Myntra,Sportswear,Sports Tee,Kolkata,373,414,211,746
ORD-11455,2022-08-09,W for Woman,Casual Wear,Hoodie,Mumbai,157,164,373,1292
ORD-11456,2022-08-09,Biba,Western Wear,Midi Dress,Chennai,172,132,436,2573
ORD-11457,2022-08-09,Max Fashion,Sportswear,Track Suit,Kolkata,129,109,159,689
ORD-11458,2022-08-09,Max Fashion,Casual Wear,Joggers,Hyderabad,160,125,135,593
ORD-11459,2022-08-10,Manyavar,Ethnic Wear,Lehenga,Delhi,270,275,495,4217
ORD-11460,2022-08-10,Reliance Trends,Ethnic Wear,Saree,Delhi,351,320,600,1279
ORD-11461,2022-08-11,Myntra,Western Wear,Denim Jeans,Pune,170,175,564,3011
ORD-11462,2022-08-11,Max Fashion,Western Wear,Trench Coat,Kolkata,278,297,338,4267
ORD-11463,2022-08-11,W for Woman,Formal Wear,Trouser,Chennai,172,138,194,2115
ORD-11464,2022-08-11,Manyavar,Western Wear,Denim Jeans,Delhi,103,91,309,4459
ORD-11465,2022-08-11,Reliance Trends,Formal Wear,Pencil Skirt,Delhi,126,124,507,3774
ORD-11466,2022-08-12,Biba,Sportswear,Track Suit,Hyderabad,136,152,70,1439
ORD-11467,2022-08-12,Myntra,Ethnic Wear,Salwar Kameez,Mumbai,82,75,251,2121
ORD-11468,2022-08-12,Fabindia,Formal Wear,Trouser,Mumbai,244,260,384,5837
ORD-11469,2022-08-12,Myntra,Western Wear,Jumpsuit,Kolkata,363,397,477,3903
ORD-11470,2022-08-12,Max Fashion,Formal Wear,Business Dress,Pune,163,189,496,3194
ORD-11471,2022-08-12,Pantaloons,Sportswear,Sports Bra,Hyderabad,189,218,467,2408
ORD-11472,2022-08-12,Biba,Sportswear,Running Shorts,Pune,312,250,494,752
ORD-11473,2022-08-12,Max Fashion,Western Wear,Blazer,Bengaluru,182,218,206,3956
ORD-11474,2022-08-13,Biba,Western Wear,Trench Coat,Ahmedabad,387,431,114,2532
ORD-11475,2022-08-13,Pantaloons,Formal Wear,Business Dress,Delhi,102,98,429,5909
ORD-11476,2022-08-13,W for Woman,Ethnic Wear,Lehenga,Delhi,398,323,505,4156
ORD-11477,2022-08-13,Reliance Trends,Ethnic Wear,Lehenga,Pune,376,442,302,3248
ORD-11478,2022-08-13,Pantaloons,Ethnic Wear,Salwar Kameez,Pune,268,294,458,3949
ORD-11479,2022-08-13,Raymond,Ethnic Wear,Salwar Kameez,Ahmedabad,184,166,569,2131
ORD-11480,2022-08-13,Myntra,Casual Wear,Hoodie,Ahmedabad,232,276,73,1684
ORD-11481,2022-08-13,Pantaloons,Sportswear,Running Shorts,Chennai,112,126,455,1733
ORD-11482,2022-08-13,Manyavar,Sportswear,Running Shorts,Ahmedabad,210,216,341,996
ORD-11483,2022-08-14,Manyavar,Sportswear,Sports Bra,Delhi,290,284,345,1022
ORD-11484,2022-08-14,Max Fashion,Formal Wear,Pencil Skirt,Delhi,274,245,596,4088
ORD-11485,2022-08-14,Max Fashion,Sportswear,Sports Tee,Pune,85,77,225,885
ORD-11486,2022-08-14,Pantaloons,Formal Wear,Formal Shirt,Pune,228,234,112,3716
ORD-11487,2022-08-14,Max Fashion,Casual Wear,Shorts,Delhi,193,144,244,1388
ORD-11488,2022-08-15,W for Woman,Sportswear,Sports Bra,Ahmedabad,214,249,158,905
ORD-11489,2022-08-15,Myntra,Formal Wear,Suit,Mumbai,80,68,403,4803
ORD-11490,2022-08-15,Raymond,Sportswear,Sports Bra,Hyderabad,88,106,416,2171
ORD-11491,2022-08-15,Westside,Sportswear,Sports Tee,Chennai,301,293,103,1938
ORD-11492,2022-08-15,Westside,Ethnic Wear,Sherwani,Bengaluru,292,347,85,1055
ORD-11493,2022-08-15,Myntra,Casual Wear,T-Shirt,Hyderabad,218,263,360,1631
ORD-11494,2022-08-15,Raymond,Formal Wear,Suit,Pune,366,439,460,1816
ORD-11495,2022-08-15,Fabindia,Western Wear,Blazer,Kolkata,256,270,496,1760
ORD-11496,2022-08-15,Biba,Western Wear,Blazer,Delhi,391,294,291,3801
ORD-11497,2022-08-15,Westside,Ethnic Wear,Lehenga,Chennai,325,390,360,3163
ORD-11498,2022-08-16,Pantaloons,Western Wear,Jumpsuit,Kolkata,167,133,287,2480
ORD-11499,2022-08-16,Manyavar,Ethnic Wear,Salwar Kameez,Kolkata,258,221,220,1261
ORD-11500,2022-08-16,Fabindia,Western Wear,Denim Jeans,Ahmedabad,201,243,196,3226
ORD-11501,2022-08-16,Max Fashion,Casual Wear,Joggers,Hyderabad,396,365,378,1065
ORD-11502,2022-08-16,Biba,Sportswear,Yoga Pants,Kolkata,151,167,370,1271
ORD-11503,2022-08-16,Reliance Trends,Formal Wear,Suit,Delhi,309,242,394,1886
ORD-11504,2022-08-17,Fabindia,Casual Wear,Joggers,Chennai,309,301,325,1149
ORD-11505,2022-08-17,Westside,Western Wear,Trench Coat,Chennai,137,159,522,2659
ORD-11506,2022-08-17,W for Woman,Sportswear,Running Shorts,Chennai,228,267,258,1645
ORD-11507,2022-08-17,W for Woman,Sportswear,Track Suit,Hyderabad,143,145,481,1090
ORD-11508,2022-08-17,Biba,Sportswear,Sports Bra,Pune,99,99,568,2226
ORD-11509,2022-08-17,Max Fashion,Western Wear,Midi Dress,Ahmedabad,180,135,495,2494
ORD-11510,2022-08-18,Manyavar,Ethnic Wear,Kurta,Pune,247,287,267,3482
ORD-11511,2022-08-18,Fabindia,Sportswear,Track Suit,Delhi,262,252,539,1616
ORD-11512,2022-08-18,Westside,Ethnic Wear,Kurta,Pune,163,170,457,1334
ORD-11513,2022-08-18,Reliance Trends,Formal Wear,Trouser,Chennai,272,289,490,1737
ORD-11514,2022-08-18,Myntra,Ethnic Wear,Saree,Kolkata,325,280,67,2716
ORD-11515,2022-08-18,Reliance Trends,Ethnic Wear,Sherwani,Pune,347,310,344,2194
ORD-11516,2022-08-18,Manyavar,Sportswear,Sports Bra,Ahmedabad,378,353,224,1900
ORD-11517,2022-08-18,Max Fashion,Sportswear,Yoga Pants,Bengaluru,345,386,102,2126
ORD-11518,2022-08-19,Max Fashion,Sportswear,Running Shorts,Delhi,150,134,242,2496
ORD-11519,2022-08-19,Max Fashion,Casual Wear,Joggers,Chennai,214,259,151,822
ORD-11520,2022-08-19,Pantaloons,Western Wear,Jumpsuit,Delhi,122,102,272,2059
ORD-11521,2022-08-19,Fabindia,Formal Wear,Pencil Skirt,Delhi,375,327,553,1593
ORD-11522,2022-08-19,Reliance Trends,Ethnic Wear,Sherwani,Bengaluru,133,129,98,3834
ORD-11523,2022-08-19,W for Woman,Formal Wear,Pencil Skirt,Hyderabad,271,215,370,5306
ORD-11524,2022-08-19,W for Woman,Ethnic Wear,Lehenga,Bengaluru,282,214,174,1798
ORD-11525,2022-08-19,Biba,Western Wear,Jumpsuit,Ahmedabad,237,193,372,1696
ORD-11526,2022-08-19,Max Fashion,Sportswear,Track Suit,Kolkata,353,405,564,724
ORD-11527,2022-08-19,W for Woman,Western Wear,Trench Coat,Ahmedabad,185,175,401,2042
ORD-11528,2022-08-20,W for Woman,Formal Wear,Formal Shirt,Kolkata,340,377,460,3482
ORD-11529,2022-08-20,Myntra,Sportswear,Track Suit,Kolkata,358,326,490,1522
ORD-11530,2022-08-20,Raymond,Western Wear,Denim Jeans,Pune,272,236,549,2662
ORD-11531,2022-08-20,W for Woman,Formal Wear,Suit,Pune,394,303,187,5482
ORD-11532,2022-08-20,Biba,Formal Wear,Formal Shirt,Pune,273,260,401,5769
ORD-11533,2022-08-20,Manyavar,Formal Wear,Suit,Delhi,291,229,157,3177
ORD-11534,2022-08-20,Pantaloons,Sportswear,Yoga Pants,Chennai,101,125,177,602
ORD-11535,2022-08-20,W for Woman,Western Wear,Midi Dress,Mumbai,215,176,479,2929
ORD-11536,2022-08-20,Manyavar,Ethnic Wear,Lehenga,Chennai,312,252,285,3396
ORD-11537,2022-08-21,Myntra,Formal Wear,Pencil Skirt,Pune,333,316,53,5895
ORD-11538,2022-08-21,Max Fashion,Casual Wear,Joggers,Ahmedabad,218,258,409,885
ORD-11539,2022-08-21,Westside,Formal Wear,Trouser,Delhi,312,275,251,2481
ORD-11540,2022-08-22,Manyavar,Ethnic Wear,Kurta,Mumbai,183,165,263,4927
ORD-11541,2022-08-22,Max Fashion,Formal Wear,Trouser,Ahmedabad,306,329,417,3256
ORD-11542,2022-08-22,Westside,Casual Wear,Hoodie,Mumbai,208,165,58,630
ORD-11543,2022-08-22,Myntra,Sportswear,Running Shorts,Bengaluru,359,292,186,2492
ORD-11544,2022-08-22,Biba,Casual Wear,T-Shirt,Hyderabad,123,129,414,674
ORD-11545,2022-08-22,Myntra,Casual Wear,T-Shirt,Mumbai,333,364,328,840
ORD-11546,2022-08-22,Max Fashion,Casual Wear,Polo Shirt,Delhi,110,116,366,695
ORD-11547,2022-08-22,Westside,Casual Wear,Joggers,Mumbai,380,423,536,1198
ORD-11548,2022-08-23,W for Woman,Sportswear,Running Shorts,Bengaluru,170,159,557,1193
ORD-11549,2022-08-23,W for Woman,Ethnic Wear,Lehenga,Bengaluru,294,235,596,1222
ORD-11550,2022-08-23,Fabindia,Sportswear,Running Shorts,Pune,190,147,62,2022
ORD-11551,2022-08-23,Biba,Western Wear,Denim Jeans,Mumbai,96,100,292,4487
ORD-11552,2022-08-24,W for Woman,Sportswear,Yoga Pants,Pune,358,372,60,661
ORD-11553,2022-08-24,Westside,Ethnic Wear,Saree,Hyderabad,149,136,62,1012
ORD-11554,2022-08-24,W for Woman,Formal Wear,Formal Shirt,Mumbai,311,259,145,4618
ORD-11555,2022-08-24,Westside,Ethnic Wear,Sherwani,Delhi,279,278,240,1782
ORD-11556,2022-08-24,Fabindia,Casual Wear,Hoodie,Ahmedabad,136,140,120,1331
ORD-11557,2022-08-24,Myntra,Western Wear,Midi Dress,Bengaluru,195,220,350,1952
ORD-11558,2022-08-25,Biba,Formal Wear,Formal Shirt,Kolkata,172,147,326,1639
ORD-11559,2022-08-25,Westside,Casual Wear,Shorts,Ahmedabad,172,161,73,774
ORD-11560,2022-08-25,Fabindia,Casual Wear,Shorts,Hyderabad,146,143,130,1014
ORD-11561,2022-08-25,Raymond,Western Wear,Trench Coat,Kolkata,379,386,164,1351
ORD-11562,2022-08-26,Raymond,Sportswear,Track Suit,Delhi,167,192,464,2412
ORD-11563,2022-08-26,Westside,Formal Wear,Suit,Pune,343,372,179,1981
ORD-11564,2022-08-26,Max Fashion,Ethnic Wear,Sherwani,Chennai,239,233,74,4987
ORD-11565,2022-08-26,Reliance Trends,Sportswear,Track Suit,Delhi,372,285,348,689
ORD-11566,2022-08-26,Reliance Trends,Ethnic Wear,Kurta,Hyderabad,281,296,180,2416
ORD-11567,2022-08-26,Max Fashion,Sportswear,Yoga Pants,Pune,218,212,90,1775
ORD-11568,2022-08-27,Raymond,Sportswear,Running Shorts,Chennai,301,253,59,2122
ORD-11569,2022-08-27,Myntra,Formal Wear,Trouser,Kolkata,248,186,263,1668
ORD-11570,2022-08-27,Pantaloons,Sportswear,Sports Bra,Hyderabad,229,256,462,1853
ORD-11571,2022-08-27,Max Fashion,Ethnic Wear,Saree,Delhi,142,124,465,821
ORD-11572,2022-08-27,W for Woman,Sportswear,Sports Tee,Bengaluru,333,283,517,1395
ORD-11573,2022-08-27,Raymond,Ethnic Wear,Sherwani,Chennai,358,445,134,4283
ORD-11574,2022-08-27,Myntra,Ethnic Wear,Saree,Chennai,192,167,171,1592
ORD-11575,2022-08-28,Fabindia,Ethnic Wear,Sherwani,Kolkata,127,137,428,2922
ORD-11576,2022-08-28,Biba,Sportswear,Yoga Pants,Mumbai,176,187,62,2161
ORD-11577,2022-08-28,Pantaloons,Western Wear,Trench Coat,Pune,95,92,434,2360
ORD-11578,2022-08-28,Westside,Formal Wear,Business Dress,Bengaluru,107,85,191,2640
ORD-11579,2022-08-28,Max Fashion,Sportswear,Track Suit,Bengaluru,150,161,575,905
ORD-11580,2022-08-28,Myntra,Formal Wear,Trouser,Kolkata,336,401,558,2613
ORD-11581,2022-08-28,W for Woman,Western Wear,Trench Coat,Pune,239,198,277,3061
ORD-11582,2022-08-28,Reliance Trends,Ethnic Wear,Salwar Kameez,Delhi,366,448,389,1678
ORD-11583,2022-08-29,Raymond,Western Wear,Trench Coat,Mumbai,226,244,457,1329
ORD-11584,2022-08-29,Myntra,Western Wear,Blazer,Chennai,298,284,105,1723
ORD-11585,2022-08-29,Fabindia,Western Wear,Midi Dress,Mumbai,125,138,229,1720
ORD-11586,2022-08-29,Biba,Casual Wear,T-Shirt,Mumbai,215,262,433,1279
ORD-11587,2022-08-29,Manyavar,Casual Wear,Polo Shirt,Chennai,275,305,362,1300
ORD-11588,2022-08-29,Myntra,Casual Wear,Hoodie,Delhi,398,316,292,1422
ORD-11589,2022-08-30,Biba,Casual Wear,Hoodie,Chennai,200,184,481,1239
ORD-11590,2022-08-30,Fabindia,Western Wear,Trench Coat,Bengaluru,314,340,237,3055
ORD-11591,2022-08-30,Raymond,Formal Wear,Business Dress,Pune,158,186,332,4848
ORD-11592,2022-08-30,Max Fashion,Sportswear,Running Shorts,Chennai,399,357,528,1908
ORD-11593,2022-08-30,Myntra,Western Wear,Trench Coat,Mumbai,291,360,161,2442
ORD-11594,2022-08-30,W for Woman,Western Wear,Blazer,Kolkata,219,253,364,2458
ORD-11595,2022-08-30,Biba,Western Wear,Denim Jeans,Delhi,252,288,493,3676
ORD-11596,2022-08-31,Biba,Casual Wear,Joggers,Mumbai,284,306,333,580
ORD-11597,2022-08-31,W for Woman,Sportswear,Running Shorts,Delhi,351,289,305,1228
ORD-11598,2022-08-31,Reliance Trends,Western Wear,Trench Coat,Chennai,336,398,564,4165
ORD-11599,2022-08-31,Pantaloons,Casual Wear,Joggers,Mumbai,287,273,68,606
ORD-11600,2022-08-31,Raymond,Ethnic Wear,Salwar Kameez,Chennai,180,194,335,1473
ORD-11601,2022-08-31,Pantaloons,Ethnic Wear,Saree,Mumbai,239,252,590,4272
ORD-11602,2022-08-31,Pantaloons,Ethnic Wear,Sherwani,Mumbai,109,92,113,2451
ORD-11603,2022-08-31,Reliance Trends,Sportswear,Sports Bra,Mumbai,121,96,332,2482
ORD-11604,2022-09-01,W for Woman,Formal Wear,Formal Shirt,Delhi,334,375,527,4678
ORD-11605,2022-09-01,Reliance Trends,Western Wear,Trench Coat,Mumbai,339,298,341,3345
ORD-11606,2022-09-01,Fabindia,Ethnic Wear,Saree,Hyderabad,304,279,395,2156
ORD-11607,2022-09-01,Max Fashion,Western Wear,Jumpsuit,Ahmedabad,347,389,532,4392
ORD-11608,2022-09-01,Fabindia,Western Wear,Midi Dress,Pune,134,129,574,4391
ORD-11609,2022-09-01,W for Woman,Western Wear,Blazer,Pune,208,206,173,3187
ORD-11610,2022-09-01,Max Fashion,Formal Wear,Business Dress,Delhi,83,69,343,4501
ORD-11611,2022-09-01,Max Fashion,Casual Wear,Hoodie,Mumbai,87,72,313,676
ORD-11612,2022-09-02,Biba,Formal Wear,Trouser,Delhi,280,291,443,5234
ORD-11613,2022-09-02,Myntra,Formal Wear,Business Dress,Pune,306,333,415,2469
ORD-11614,2022-09-02,Biba,Sportswear,Yoga Pants,Delhi,244,189,168,748
ORD-11615,2022-09-02,Myntra,Ethnic Wear,Kurta,Hyderabad,181,168,585,2913
ORD-11616,2022-09-02,Reliance Trends,Western Wear,Denim Jeans,Hyderabad,375,306,349,1470
ORD-11617,2022-09-02,Pantaloons,Casual Wear,T-Shirt,Delhi,87,79,284,606
ORD-11618,2022-09-02,Westside,Ethnic Wear,Kurta,Kolkata,361,449,347,4111
ORD-11619,2022-09-02,W for Woman,Sportswear,Yoga Pants,Chennai,361,287,53,2467
ORD-11620,2022-09-03,Manyavar,Formal Wear,Business Dress,Bengaluru,331,331,484,3521
ORD-11621,2022-09-03,Fabindia,Casual Wear,Shorts,Bengaluru,359,407,509,601
ORD-11622,2022-09-03,Reliance Trends,Sportswear,Yoga Pants,Ahmedabad,339,270,420,2161
ORD-11623,2022-09-03,Biba,Sportswear,Running Shorts,Hyderabad,276,209,352,1465
ORD-11624,2022-09-03,Biba,Formal Wear,Business Dress,Mumbai,263,205,154,2000
ORD-11625,2022-09-03,Fabindia,Sportswear,Running Shorts,Kolkata,276,318,542,1043
ORD-11626,2022-09-04,Raymond,Ethnic Wear,Kurta,Chennai,196,198,240,4423
ORD-11627,2022-09-04,Biba,Casual Wear,Hoodie,Pune,105,87,226,1207
ORD-11628,2022-09-04,Biba,Western Wear,Midi Dress,Chennai,103,100,488,1757
ORD-11629,2022-09-04,Biba,Formal Wear,Trouser,Ahmedabad,114,134,261,4784
ORD-11630,2022-09-04,Raymond,Formal Wear,Trouser,Bengaluru,191,228,491,1926
ORD-11631,2022-09-04,Max Fashion,Ethnic Wear,Lehenga,Pune,382,416,230,1271
ORD-11632,2022-09-04,Myntra,Western Wear,Trench Coat,Kolkata,93,101,198,2019
